supplier_key,canonical_supplier_name,allocated_award_value,award_count,buyer_count,supplier_id_count,supplier_identity_flags,identity_review_flags,supplier_rank,value_share,cumulative_value_share,value_band
SUP_ID:GB-CFS-295272,John Sheppard Butchers Limited,12500000.0,1,1,1,confirmed_id,no_name_conflict,2512,3.9701264933919344e-05,0.8988323003805897,£10M–<£100M
SUP_ID:GB-CFS-320999,Newlay Asphalt Ltd,12500000.0,1,1,1,confirmed_id,no_name_conflict,2513,3.9701264933919344e-05,0.8988720016455236,£10M–<£100M
SUP_ID:GB-CFS-321001,Red Stag Materials Ltd,12500000.0,1,1,1,confirmed_id,no_name_conflict,2514,3.9701264933919344e-05,0.8989117029104575,£10M–<£100M
SUP_ID:GB-CFS-311268,TEC Partnership,12500000.0,1,1,1,confirmed_id,no_name_conflict,2515,3.9701264933919344e-05,0.8989514041753914,£10M–<£100M
SUP_ID:GB-CFS-311267,B-Skill Limited,12500000.0,1,1,1,confirmed_id,no_name_conflict,2516,3.9701264933919344e-05,0.8989911054403253,£10M–<£100M
SUP_ID:GB-CFS-295271,Brake Bros Ltd,12500000.0,1,1,1,confirmed_id,no_name_conflict,2517,3.9701264933919344e-05,0.8990308067052593,£10M–<£100M
SUP_ID:GB-CFS-321000,Readymix Huddersfield Ltd,12500000.0,1,1,1,confirmed_id,no_name_conflict,2518,3.9701264933919344e-05,0.8990705079701932,£10M–<£100M
SUP_ID:GB-CFS-311266,Paragon Skills,12500000.0,1,1,1,confirmed_id,no_name_conflict,2519,3.9701264933919344e-05,0.8991102092351271,£10M–<£100M
SUP_ID:GB-CFS-321002,Tarmac Trading Limited,12500000.0,1,1,1,confirmed_id,no_name_conflict,2520,3.9701264933919344e-05,0.899149910500061,£10M–<£100M
SUP_ID:GB-CFS-320998,Hanson Quarry Products Europe Ltd,12500000.0,1,1,1,confirmed_id,no_name_conflict,2521,3.9701264933919344e-05,0.8991896117649949,£10M–<£100M
SUP_ID:GB-CFS-324302,GS Kelsey Construction Ltd,12486355.0,1,1,1,confirmed_id,no_name_conflict,2522,3.965792703311748e-05,0.899229269692028,£10M–<£100M
SUP_ID:GB-CFS-308639,Geoffrey Robinson,12473114.09,1,1,1,confirmed_id,no_name_conflict,2523,3.961587256304738e-05,0.8992688855645911,£10M–<£100M
SUP_ID:GB-CFS-325741,Pearce Recycling Company Limited,12451338.0,1,1,1,confirmed_id,no_name_conflict,2524,3.95467094975822e-05,0.8993084322740886,£10M–<£100M
SUP_ID:GB-CFS-326248,Monjasa A/S,12446321.08,1,1,1,confirmed_id,no_name_conflict,2525,3.9530775251976414e-05,0.8993479630493406,£10M–<£100M
SUP_ID:GB-COH-00942245,HUNTLEIGH HEALTHCARE,12414035.0877193,2,2,1,id_multiple_names_review,review_name_variation,2526,3.942823167332116e-05,0.899387391281014,£10M–<£100M
SUP_ID:GB-COH-00524279,Purple Surgical UK Limited,12414035.0877193,2,2,1,confirmed_id,no_name_conflict,2527,3.942823167332116e-05,0.8994268195126873,£10M–<£100M
SUP_ID:GB-CFS-312388,Parkwood Leisure Ltd.,12400000.0,1,1,1,confirmed_id,no_name_conflict,2528,3.938365481444799e-05,0.8994662031675018,£10M–<£100M
SUP_ID:GB-COH-01991637,Axis Europe PLC,12384897.2,22,22,1,id_multiple_names_review,review_name_variation,2529,3.933568679332447e-05,0.8995055388542952,£10M–<£100M
SUP_ID:GB-COH-13730060,Eureka Physiocare Ltd,12371823.899371069,2,2,1,confirmed_id,no_name_conflict,2530,3.929416466757808e-05,0.8995448330189627,£10M–<£100M
SUP_ID:GB-CFS-182586,Agilisys Limited,12336890.0,1,1,1,confirmed_id,no_name_conflict,2531,3.9183211068049615e-05,0.8995840162300307,£10M–<£100M
SUP_ID:GB-CFS-312629,XMA LIMITED,12333333.33,1,1,1,confirmed_id,no_name_conflict,2532,3.9171914724213416e-05,0.899623188144755,£10M–<£100M
SUP_ID:GB-CFS-197087,ILLUMINA CAMBRIDGE LIMITED,12317349.0,2,2,1,confirmed_id,no_name_conflict,2533,3.912114687460372e-05,0.8996623092916296,£10M–<£100M
SUP_ID:GB-CFS-306483,QinetiQ Limited,12300000.0,1,1,1,confirmed_id,no_name_conflict,2534,3.906604469497664e-05,0.8997013753363245,£10M–<£100M
SUP_ID:GB-CFS-302997,COGNIZANT WORLDWIDE LIMITED,12291840.0,1,1,1,confirmed_id,no_name_conflict,2535,3.9040127709227774e-05,0.8997404154640338,£10M–<£100M
SUP_ID:GB-COH-02644726,Colas Ltd,12273255.76,2,2,1,id_multiple_names_review,review_name_variation,2536,3.898110228236093e-05,0.8997793965663162,£10M–<£100M
SUP_ID:GB-COH-00751804,FAUN ZOELLER (UK) LIMITED,12270951.88235294,2,2,1,confirmed_id,no_name_conflict,2537,3.897378493381363e-05,0.89981837035125,£10M–<£100M
SUP_ID:GB-COH-01284733,Gresham Office Furniture Limited,12250000.0,5,5,1,id_multiple_names_review,review_name_variation,2538,3.890723963524096e-05,0.8998572775908853,£10M–<£100M
SUP_ID:GB-COH-00557725,AEBI SCHMIDT UK LIMITED,12248815.88235294,2,2,1,id_multiple_names_review,review_name_variation,2539,3.890347875776745e-05,0.8998961810696431,£10M–<£100M
SUP_ID:GB-COH-00413886,Scott Health and Safety Ltd,12245000.0,1,1,1,confirmed_id,no_name_conflict,2540,3.889135912926739e-05,0.8999350724287724,£10M–<£100M
SUP_ID:GB-COH-2465350,CDW Limited,12216507.63,13,13,1,id_multiple_names_review,review_name_variation,2541,3.880086447887016e-05,0.8999738732932512,£10M–<£100M
SUP_ID:GB-CFS-134828,Caring for Communities and People,12192431.35,1,1,1,confirmed_id,no_name_conflict,2542,3.872439577719791e-05,0.9000125976890284,£10M–<£100M
SUP_ID:GB-CFS-234662,Ove Arup & Partners Limited,12191504.32,28,28,1,confirmed_id,no_name_conflict,2543,3.872145143610738e-05,0.9000513191404645,£10M–<£100M
SUP_ID:GB-CFS-313806,Baxter Healthcare Ltd,12174158.666666666,1,1,1,confirmed_id,no_name_conflict,2544,3.866635988583229e-05,0.9000899855003504,£10M–<£100M
SUP_ID:GB-CFS-313807,Piramal Critical care Limited,12174158.666666666,1,1,1,confirmed_id,no_name_conflict,2545,3.866635988583229e-05,0.9001286518602362,£10M–<£100M
SUP_ID:GB-CFS-313805,Abbvie Ltd,12174158.666666666,1,1,1,confirmed_id,no_name_conflict,2546,3.866635988583229e-05,0.900167318220122,£10M–<£100M
SUP_ID:GB-COH-NI037760,Spence and Partners Limited,12171700.0,1,1,1,confirmed_id,no_name_conflict,2547,3.8658550911694886e-05,0.9002059767710336,£10M–<£100M
SUP_ID:GB-COH-07804221,Scrumconnect Limited,12166000.0,3,3,1,confirmed_id,no_name_conflict,2548,3.864044713488502e-05,0.9002446172181685,£10M–<£100M
SUP_ID:GB-COH-SC115530,RSK Environment Ltd,12165702.619486792,12,12,1,id_multiple_names_review,review_name_variation,2549,3.863950262428173e-05,0.9002832567207928,£10M–<£100M
SUP_ID:GB-COH-05528602,"Gutteridge, Haskins & Davey Ltd",12142857.142857144,2,2,1,id_multiple_names_review,review_name_variation,2550,3.856694307866451e-05,0.9003218236638715,£10M–<£100M
SUP_ID:GB-CFS-32822,Wates Construction Limited,12142219.11,2,2,1,confirmed_id,no_name_conflict,2551,3.8564916621744665e-05,0.9003603885804933,£10M–<£100M
SUP_ID:GB-COH-08843778,Tech Nation Group,12099500.0,2,2,1,id_multiple_names_review,review_name_variation,2552,3.842923640543657e-05,0.9003988178168987,£10M–<£100M
SUP_ID:GB-CFS-308782,ImROC,12071499.0,6,6,1,confirmed_id,no_name_conflict,2553,3.8340302395883394e-05,0.9004371581192946,£10M–<£100M
SUP_ID:GB-CFS-320241,George Cox & Sons,12005822.05,4,4,1,confirmed_id,no_name_conflict,2554,3.8131705756523255e-05,0.9004752898250511,£10M–<£100M
SUP_ID:GB-CFS-267397,Gaist Limited,12000000.0,1,1,1,confirmed_id,no_name_conflict,2555,3.811321433656257e-05,0.9005134030393876,£10M–<£100M
SUP_ID:GB-CFS-319327,Rainton Construction,12000000.0,1,1,1,confirmed_id,no_name_conflict,2556,3.811321433656257e-05,0.9005515162537242,£10M–<£100M
SUP_ID:GB-CFS-315472,Sustainable Building Services (UK) Ltd,12000000.0,1,1,1,confirmed_id,no_name_conflict,2557,3.811321433656257e-05,0.9005896294680608,£10M–<£100M
SUP_ID:GB-COH-13522087,TIP GROUP (UK) LIMITED,12000000.0,1,1,1,confirmed_id,no_name_conflict,2558,3.811321433656257e-05,0.9006277426823973,£10M–<£100M
SUP_ID:GB-COH-3879325,EDWARDS LIFESCIENCES LIMITED,12000000.0,1,1,1,confirmed_id,no_name_conflict,2559,3.811321433656257e-05,0.9006658558967339,£10M–<£100M
SUP_ID:GB-COH-13139307,CORCYM UK (HOLDING) LIMITED,12000000.0,1,1,1,confirmed_id,no_name_conflict,2560,3.811321433656257e-05,0.9007039691110704,£10M–<£100M
SUP_ID:GB-COH-2423907,ABBOTT MEDICAL U.K. LIMITED,12000000.0,1,1,1,confirmed_id,no_name_conflict,2561,3.811321433656257e-05,0.900742082325407,£10M–<£100M
SUP_ID:GB-COH-08990928,Mason Advisory Limited,12000000.0,1,1,1,confirmed_id,no_name_conflict,2562,3.811321433656257e-05,0.9007801955397436,£10M–<£100M
SUP_ID:GB-COH-06441950,"ABIOMED, LTD.",12000000.0,1,1,1,confirmed_id,no_name_conflict,2563,3.811321433656257e-05,0.90081830875408,£10M–<£100M
SUP_ID:GB-CFS-311651,SUSTAINABLE BUILDING SERVICES (UK) LTD,12000000.0,1,1,1,confirmed_id,no_name_conflict,2564,3.811321433656257e-05,0.9008564219684166,£10M–<£100M
SUP_ID:GB-CFS-327814,Npower Business Solutions Ltd,12000000.0,1,1,1,confirmed_id,no_name_conflict,2565,3.811321433656257e-05,0.9008945351827532,£10M–<£100M
SUP_ID:GB-COH-01414225,HAKO MACHINES LIMITED,11992976.92235294,2,2,1,confirmed_id,no_name_conflict,2566,3.809090833125718e-05,0.9009326260910844,£10M–<£100M
SUP_ID:GB-COH-02114954,COMPASS CONTRACT SERVICES (U.K.) LIMITED,11967687.074829932,2,2,1,confirmed_id,no_name_conflict,2567,3.801058521632523e-05,0.9009706366763008,£10M–<£100M
SUP_ID:GB-COH-04226397,HEB GROUP CLEANING & HYGIENE LTD (formerly H.E. Barnes),11967687.074829932,2,2,1,id_multiple_names_review,review_name_variation,2568,3.801058521632523e-05,0.9010086472615172,£10M–<£100M
SUP_ID:GB-COH-4154893,Delta Surgical Ltd,11963076.923076922,2,2,1,confirmed_id,no_name_conflict,2569,3.799594290783468e-05,0.9010466432044252,£10M–<£100M
SUP_ID:GB-COH-9196814,OscarTech UK Ltd,11963076.923076922,2,2,1,confirmed_id,no_name_conflict,2570,3.799594290783468e-05,0.9010846391473328,£10M–<£100M
SUP_ID:GB-COH-00683438,TORTON BODIES LIMITED,11962105.88235294,2,2,1,id_multiple_names_review,review_name_variation,2571,3.799285878423113e-05,0.9011226320061172,£10M–<£100M
SUP_ID:GB-COH-01823459,SCARAB SWEEPERS LIMITED,11926855.88235294,2,2,1,id_multiple_names_review,review_name_variation,2572,3.788090121711748e-05,0.9011605129073345,£10M–<£100M
SUP_ID:GB-CFS-313845,"Lot 1 - North - (£12,407,000) - SUEZ Recycling & Recove",11912666.666666666,1,1,1,confirmed_id,no_name_conflict,2573,3.783583483222425e-05,0.9011983487421664,£10M–<£100M
SUP_ID:GB-CFS-313847,"Lot 3 - East - (£10,286,000) - FCC Waste Services (UK) Ltd",11912666.666666666,1,1,1,confirmed_id,no_name_conflict,2574,3.783583483222425e-05,0.9012361845769988,£10M–<£100M
SUP_ID:GB-CFS-313846,"Lot 2 - South - (£13,045,000) - FCC Waste Services (UK) Ltd",11912666.666666666,1,1,1,confirmed_id,no_name_conflict,2575,3.783583483222425e-05,0.9012740204118308,£10M–<£100M
SUP_ID:GB-CFS-279040,Full list of awards published: https://www.oxfordshire.gov.uk/co,11870229.1,1,1,1,confirmed_id,no_name_conflict,2576,3.770104882603352e-05,0.901311721460657,£10M–<£100M
SUP_ID:GB-COH-05198280,Pentaco Construction,11862743.11,1,1,1,confirmed_id,no_name_conflict,2577,3.7677272564250906e-05,0.9013493987332212,£10M–<£100M
SUP_ID:GB-CFS-314039,Phoenix Software Ltd,11854945.0,1,1,1,confirmed_id,no_name_conflict,2578,3.76525049777634e-05,0.901387051238199,£10M–<£100M
SUP_ID:GB-CFS-278246,SRCL LIMITED T/A STERICYCLE,11837289.85,2,2,1,confirmed_id,no_name_conflict,2579,3.759643043475555e-05,0.9014246476686336,£10M–<£100M
SUP_ID:GB-COH-10184077,Accurx Limited,11832699.42,9,9,1,id_multiple_names_review,review_name_variation,2580,3.75818507645483e-05,0.9014622295193984,£10M–<£100M
SUP_ID:GB-COH-01350233,Karcher UK Ltd,11810670.04235294,2,2,1,id_multiple_names_review,review_name_variation,2581,3.751188323188469e-05,0.90149974140263,£10M–<£100M
SUP_ID:GB-CFS-310261,Genuine Dinning Company Ltd,11800000.0,1,1,1,confirmed_id,no_name_conflict,2582,3.747799409761986e-05,0.9015372193967276,£10M–<£100M
SUP_ID:GB-COH-04984293,NTM-GB LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2583,3.736589640839468e-05,0.901574585293136,£10M–<£100M
SUP_ID:GB-COH-02168135,HARSH LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2584,3.736589640839468e-05,0.9016119511895444,£10M–<£100M
SUP_ID:GB-COH-03548808,GM COACHWORK LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2585,3.736589640839468e-05,0.9016493170859528,£10M–<£100M
SUP_ID:GB-COH-04213143,COURTSIDE CONVERSIONS LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2586,3.736589640839468e-05,0.9016866829823612,£10M–<£100M
SUP_ID:GB-COH-15320085,TREKA BUS LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2587,3.736589640839468e-05,0.9017240488787694,£10M–<£100M
SUP_ID:GB-CFS-312135,ROMAQUIP LTD,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2588,3.736589640839468e-05,0.9017614147751778,£10M–<£100M
SUP_ID:GB-COH-01370355,GOWRINGS MOBILITY GROUP LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2589,3.736589640839468e-05,0.901798780671586,£10M–<£100M
SUP_ID:GB-COH-03789362,LYNTON TRAILERS (UK) LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2590,3.736589640839468e-05,0.9018361465679944,£10M–<£100M
SUP_ID:GB-COH-SC053003,FARID HILLEND ENGINEERING LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2591,3.736589640839468e-05,0.9018735124644028,£10M–<£100M
SUP_ID:GB-COH-SC268016,ALEXANDER DENNIS LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2592,3.736589640839468e-05,0.9019108783608112,£10M–<£100M
SUP_ID:GB-COH-10439341,MARTIN WILLIAMS (HOLDINGS) LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2593,3.736589640839468e-05,0.9019482442572196,£10M–<£100M
SUP_ID:GB-COH-SC024322,JAMES A. CUTHBERTSON LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2594,3.736589640839468e-05,0.901985610153628,£10M–<£100M
SUP_ID:GB-COH-02117024,HIAB LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2595,3.736589640839468e-05,0.9020229760500362,£10M–<£100M
SUP_ID:GB-COH-04292964,LAWRENCE VEHICLES LIMITED,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2596,3.736589640839468e-05,0.9020603419464446,£10M–<£100M
SUP_ID:GB-COH-14729062,MELLOR BUS LTD,11764705.88235294,1,1,1,confirmed_id,no_name_conflict,2597,3.736589640839468e-05,0.9020977078428528,£10M–<£100M
SUP_ID:GB-COH-10369498,C&W Business Solutions Ltd,11759028.0,1,1,1,confirmed_id,no_name_conflict,2598,3.734786287947006e-05,0.9021350557057324,£10M–<£100M
SUP_ID:GB-CFS-313651,Computacenter (UK) Limited,11741794.43,1,1,1,confirmed_id,no_name_conflict,2599,3.729312731720388e-05,0.9021723488330496,£10M–<£100M
SUP_ID:GB-CFS-276713,HH Associates Ltd,11736308.48,2,2,1,confirmed_id,no_name_conflict,2600,3.727570338485474e-05,0.9022096245364344,£10M–<£100M
SUP_ID:GB-COH-01026007,British Gas Social Housing Limited (PH Jones),11676000.0,2,2,1,id_multiple_names_review,review_name_variation,2601,3.708415754947538e-05,0.9022467086939838,£10M–<£100M
SUP_ID:GB-CFS-309188,Leeds and York Partnership Foundation Trust,11661692.0,1,1,1,confirmed_id,no_name_conflict,2602,3.703871389358142e-05,0.9022837474078774,£10M–<£100M
SUP_ID:GB-CFS-320430,North London NHS Foundation Trust,11657137.91,1,1,1,confirmed_id,no_name_conflict,2603,3.702424964289159e-05,0.9023207716575204,£10M–<£100M
SUP_ID:GB-CFS-129656,PHC Parts,11600000.0,1,1,1,confirmed_id,no_name_conflict,2604,3.684277385867716e-05,0.902357614431379,£10M–<£100M
SUP_ID:GB-CFS-315534,NRS Healthcare,11600000.0,2,2,1,confirmed_id,no_name_conflict,2605,3.684277385867716e-05,0.9023944572052376,£10M–<£100M
SUP_ID:GB-COH-04168225,CERTAS ENERGY UK LIMITED,11590194.0,4,4,1,confirmed_id,no_name_conflict,2606,3.681162901036179e-05,0.902431268834248,£10M–<£100M
SUP_ID:GB-COH-04803377,Investigo Limited,11585418.312857144,15,15,1,id_multiple_names_review,review_name_variation,2607,3.679646094472179e-05,0.9024680652951926,£10M–<£100M
SUP_ID:GB-CFS-311954,Caddick Construction limited,11571770.88,1,1,1,confirmed_id,no_name_conflict,2608,3.675311531691944e-05,0.9025048184105096,£10M–<£100M
SUP_ID:GB-COH-12347370,SAI Medical Solutions Ltd,11550527.90346908,2,2,1,confirmed_id,no_name_conflict,2609,3.668564547378031e-05,0.9025415040559832,£10M–<£100M
SUP_ID:GB-COH-08425363,Baywater Healthcare UK Limited,11532467.532467533,3,3,1,id_multiple_names_review,review_name_variation,2610,3.662828390786533e-05,0.9025781323398911,£10M–<£100M
SUP_ID:GB-CFS-286316,Balfour Beatty Civil Engineering Limited,11513043.61,2,2,1,confirmed_id,no_name_conflict,2611,3.6566591564510175e-05,0.9026146989314556,£10M–<£100M
SUP_ID:GB-COH-02110690,medi UK Ltd,11502518.753333334,2,2,1,confirmed_id,no_name_conflict,2612,3.653316355467699e-05,0.9026512320950104,£10M–<£100M
SUP_ID:GB-CFS-316184,Monks Security Systems Ltd,11500000.0,1,1,1,confirmed_id,no_name_conflict,2613,3.65251637392058e-05,0.9026877572587496,£10M–<£100M
SUP_ID:GB-CFS-308938,Searcys,11500000.0,1,1,1,confirmed_id,no_name_conflict,2614,3.65251637392058e-05,0.9027242824224888,£10M–<£100M
SUP_ID:GB-COH-15475234,Peregrine International Limited,11486530.0,2,2,1,confirmed_id,no_name_conflict,2615,3.6482381656113005e-05,0.9027607648041448,£10M–<£100M
SUP_ID:GB-COH-03332258,UCL Consultants Limited,11435554.0,4,4,1,confirmed_id,no_name_conflict,2616,3.632047672161129e-05,0.9027970852808664,£10M–<£100M
SUP_ID:GB-COH-05158607,Sureserve Compliance South,11416184.14,4,4,1,id_multiple_names_review,review_name_variation,2617,3.6258956086123856e-05,0.9028333442369526,£10M–<£100M
SUP_ID:GB-CFS-257689,Stagecoach Lea Interchange,11394000.0,3,3,1,confirmed_id,no_name_conflict,2618,3.618849701256616e-05,0.9028695327339652,£10M–<£100M
SUP_ID:GB-COH-04279175,Newton Consulting Limited,11367857.142857144,3,3,1,confirmed_id,no_name_conflict,2619,3.610546465276151e-05,0.902905638198618,£10M–<£100M
SUP_ID:GB-CFS-320963,Lockheed Martin UK Ltd,11367641.0,1,1,1,confirmed_id,no_name_conflict,2620,3.61047781611747e-05,0.9029417429767792,£10M–<£100M
SUP_ID:GB-CFS-316574,Cheshire and Wirral NHS Partnership Trust,11356612.0,1,1,1,confirmed_id,no_name_conflict,2621,3.606974894109821e-05,0.9029778127257202,£10M–<£100M
SUP_ID:GB-COH-06237914,Nexer Digital Ltd,11355100.0,2,2,1,confirmed_id,no_name_conflict,2622,3.6064946676091805e-05,0.9030138776723964,£10M–<£100M
SUP_ID:GB-CFS-327329,Cheshire Peaks & Plains Housing Trust Ltd,11336000.0,2,2,1,confirmed_id,no_name_conflict,2623,3.6004283143272774e-05,0.9030498819555396,£10M–<£100M
SUP_ID:GB-COH-00547046,Credenhill Limited,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2624,3.599581354008688e-05,0.9030858777690796,£10M–<£100M
SUP_ID:GB-COH-3456954,C-Pro Direct Ltd,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2625,3.599581354008688e-05,0.9031218735826196,£10M–<£100M
SUP_ID:GB-COH-04375696,Benefoot (UK) Limited,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2626,3.599581354008688e-05,0.9031578693961598,£10M–<£100M
SUP_ID:GB-COH-04354646,Piedro Ltd,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2627,3.599581354008688e-05,0.9031938652097,£10M–<£100M
SUP_ID:GB-COH-NI674137,Firefly Orthoses NI Limited,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2628,3.599581354008688e-05,0.90322986102324,£10M–<£100M
SUP_ID:GB-COH-02332419,Bailey Instruments Ltd,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2629,3.599581354008688e-05,0.90326585683678,£10M–<£100M
SUP_ID:GB-COH-01703228,Canonbury Products Limited,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2630,3.599581354008688e-05,0.90330185265032,£10M–<£100M
SUP_ID:GB-COH-04748467,Repton Medical Ltd,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2631,3.599581354008688e-05,0.9033378484638602,£10M–<£100M
SUP_ID:GB-COH-02349827,Medezine Ltd,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2632,3.599581354008688e-05,0.9033738442774004,£10M–<£100M
SUP_ID:GB-COH-14115315,Tayco No1 Limited,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2633,3.599581354008688e-05,0.9034098400909404,£10M–<£100M
SUP_ID:GB-COH-10589334,Dynamic Metrics Limited,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2634,3.599581354008688e-05,0.9034458359044804,£10M–<£100M
SUP_ID:GB-COH-02559193,Ossur UK Limited,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2635,3.599581354008688e-05,0.9034818317180204,£10M–<£100M
SUP_ID:GB-COH-1019458,Kettering Surgical Appliances,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2636,3.599581354008688e-05,0.9035178275315606,£10M–<£100M
SUP_ID:GB-COH-01740905,Trulife Limited,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2637,3.599581354008688e-05,0.9035538233451008,£10M–<£100M
SUP_ID:GB-COH-00080715,Cuxson Gerrard & Company Limited,11333333.333333334,1,1,1,confirmed_id,no_name_conflict,2638,3.599581354008688e-05,0.9035898191586408,£10M–<£100M
